ListingKey,FirstRecordedCreditLine,Occupation,AmountDelinquent,BorrowerRate,StatedMonthlyIncome,year
CF8335515814138202B79AA,1992-01-01 00:00:00,Accountant/CPA,0.0,0.183,19583.333333,1992
23593478710552308F81D9B,2006-11-29 00:00:00,Teacher's Aide,0.0,0.2625,90.0,2006
9C8B35798212454949AF4DB,2004-02-18 00:00:00,Teacher,554.0,0.1699,3991.75,2004
19ED353323727769509AAEF,1996-03-19 00:00:00,Tradesman - Mechanic,42342.0,0.2487,3583.333333,1996
0ECE35547222242005FD096,2000-09-25 00:00:00,Professor,0.0,0.2324,5626.083333,2000
164C3589627701592EE8ABA,1984-01-25 00:00:00,Computer Programmer,0.0,0.1585,8583.333333,1984
30E53598132959856635F8A,1973-04-01 00:00:00,Analyst,0.0,0.1585,5833.333333,1973
25383423213212187481ED9,2004-11-16 00:00:00,Sales - Retail,0.0,0.1435,66.666667,2004
96663589967754151F34ECE,1992-11-01 00:00:00,Military Enlisted,0.0,0.176,5583.333333,1992
5D3735363173320428D9BEB,1990-07-19 00:00:00,Medical Technician,0.0,0.1449,4500.0,1990
C1E83600552474049E957DA,2002-01-07 00:00:00,Teacher,0.0,0.0659,3416.666667,2002
78C6354043310786317B8FE,2002-10-30 00:00:00,Retail Management,3420.0,0.3177,3368.5,2002
9B3C3426069271187BD465D,1991-10-03 00:00:00,Executive,416.0,0.35,9583.333333,1991
54013514609938572878A1E,1994-02-01 00:00:00,Teacher,64.0,0.104,3500.0,1994
FBB8348635705220305C3B5,1998-02-14 00:00:00,Accountant/CPA,0.0,0.285,8816.333333,1998
62F53558984240965C107F7,1999-10-30 00:00:00,Administrative Assistant,0.0,0.0839,3466.666667,1999
BC6133975623402260C7F52,1997-10-15 00:00:00,Truck Driver,0.0,0.22,3166.666667,1997
8697360275382922348DA85,2005-12-19 00:00:00,Clerical,0.0,0.215,2083.333333,2005
A28D3602087809999B29B52,1995-05-01 00:00:00,Analyst,0.0,0.1905,7083.333333,1995
968F35531968990660E9F9F,1994-11-01 00:00:00,Professor,1233.0,0.2389,2500.0,1994
13FB3423380618085161FE8,1985-12-01 00:00:00,Nurse (RN),10414.0,0.35,5750.0,1985
5EB8348410904240443FAF8,2007-10-04 00:00:00,Skilled Labor,0.0,0.199,1458.333333,2007
0C4035835793338304CED81,1992-08-06 00:00:00,Nurse (RN),0.0,0.0699,9000.0,1992
C98A3597264633447D66DF9,1999-04-23 00:00:00,Scientist,0.0,0.0605,2500.0,1999
3D873515543933233E6F239,2009-01-15 00:00:00,Engineer - Electrical,0.0,0.3199,1250.0,2009
B9B5359384406059220D1DD,1991-06-06 00:00:00,Engineer - Mechanical,0.0,0.187,5416.666667,1991
DD2136030877530971DDD28,1997-09-27 00:00:00,Construction,2835.0,0.1685,4166.666667,1997
46F33597263815050F4BA23,1990-08-29 00:00:00,Clerical,0.0,0.194,3065.25,1990
EB663588560743695B164F3,1993-03-24 00:00:00,Engineer - Electrical,43.0,0.1559,15833.333333,1993
91EB3586150044420C5082C,1996-06-29 00:00:00,Sales - Commission,0.0,0.1579,10000.0,1996
0DCF3594327832339C96AA1,2003-10-03 00:00:00,Clerical,0.0,0.2155,3333.333333,2003
6E2335298594024170E57AE,2001-09-20 00:00:00,Truck Driver,0.0,0.2599,3250.0,2001
6FBE34770157610012C63C3,1996-09-27 00:00:00,Accountant/CPA,0.0,0.199,3916.666667,1996
1B52341075888607290385B,1982-02-01 00:00:00,Executive,0.0,0.3234,20833.333333,1982
9BAD3597076060881E57193,2000-08-11 00:00:00,Nurse (RN),0.0,0.201,6833.333333,2000
F830350919807962738388E,1990-12-24 00:00:00,Police Officer/Correction Officer,0.0,0.2399,5416.666667,1990
1EF833994650241610CF114,1997-11-19 00:00:00,Computer Programmer,0.0,0.08,7333.333333,1997
B9A2359651502037856A380,1990-03-01 00:00:00,Clerical,0.0,0.1239,3750.0,1990
68E63420901458586F42D8C,1994-08-19 00:00:00,Administrative Assistant,26.0,0.18,3750.0,1994
EC7035994399258569B3E68,1997-03-03 00:00:00,Professor,0.0,0.0659,7916.666667,1997
2FFA341570721800367A668,1984-07-25 00:00:00,Police Officer/Correction Officer,0.0,0.1091,2773.0,1984
AD8E3600029587997C7EF7D,2001-07-23 00:00:00,Landscaping,0.0,0.1099,1250.0,2001
8A2F3388050338244EFDAD4,1997-02-11 00:00:00,Accountant/CPA,0.0,0.1,6666.666667,1997
BF90358582862208696BE54,1994-03-18 00:00:00,Administrative Assistant,0.0,0.1153,6066.666667,1994
87803587436827231D09940,2004-05-28 00:00:00,Doctor,202.0,0.2786,16666.666667,2004
9EF53394945308822DF9225,2004-02-18 00:00:00,Construction,0.0,0.085,4583.333333,2004
89933602306179151355C96,2004-12-03 00:00:00,Nurse (RN),0.0,0.1314,11666.666667,2004
05D23461225252118B5A2FD,1999-06-11 00:00:00,Student - College Graduate Student,0.0,0.17,1599.333333,1999
F62035899719356010E7BC4,1992-12-03 00:00:00,Administrative Assistant,0.0,0.166,4936.916667,1992
804F346909477026801341B,1993-12-13 00:00:00,Principal,318.0,0.24,7519.5,1993
687E3529438671533C30FAB,1996-07-26 00:00:00,Laborer,0.0,0.3199,4166.666667,1996
2C6C35884551371377C74D7,1997-09-24 00:00:00,Food Service,0.0,0.3075,4437.916667,1997
FB2C34520341549018C0BC9,1999-10-01 00:00:00,Teacher's Aide,0.0,0.0839,1000.0,1999
2F6833857641324882C2B90,1989-03-08 00:00:00,Computer Programmer,0.0,0.1464,6522.083333,1989
2FC0355364436684234A862,2004-05-20 00:00:00,Laborer,0.0,0.1364,2083.333333,2004
357734046122058606B46B6,1995-01-01 00:00:00,Teacher,514.0,0.1785,3416.666667,1995
90843594175270034098A84,1983-05-01 00:00:00,Social Worker,0.0,0.3134,2222.0,1983
5EE23599786278102D7FF0E,1984-08-02 00:00:00,Construction,0.0,0.0769,5833.333333,1984
DCEB352039747707716B9EF,1998-07-31 00:00:00,Executive,40.0,0.3199,4625.0,1998
5D40357057664582750B5BE,1991-03-01 00:00:00,Administrative Assistant,0.0,0.1089,8250.0,1991
97E435233053209751959E8,1999-02-01 00:00:00,Construction,0.0,0.3199,7083.333333,1999
134B35180204737057983C7,2001-05-06 00:00:00,Sales - Commission,7867.0,0.3199,12000.0,2001
8E9E3547181621702CE0792,2004-03-13 00:00:00,Sales - Commission,0.0,0.261,3833.333333,2004
96DD3460158345995084A9E,1991-10-29 00:00:00,Military Enlisted,0.0,0.208,5000.0,1991
8196360094978034888A33D,1996-01-31 00:00:00,Executive,0.0,0.1355,11250.0,1996
D19A3503991351505E059D7,2004-05-04 00:00:00,Skilled Labor,0.0,0.322,3083.333333,2004
143B339090454859257CF38,2004-11-29 00:00:00,Student - Community College,0.0,0.17,833.333333,2004
A8BD359792004234287A4EA,2000-06-01 00:00:00,Truck Driver,0.0,0.0716,5583.333333,2000
100E3501056201132C35F3E,2000-09-18 00:00:00,Computer Programmer,0.0,0.1095,4583.333333,2000
AC703538193779243E2C0C6,1995-09-23 00:00:00,Sales - Retail,0.0,0.2148,2500.0,1995
3DFD3573310486064177A00,2002-08-28 00:00:00,Analyst,0.0,0.2124,6375.0,2002
2E9D3601524914669A54B4A,1996-12-01 00:00:00,Civil Service,0.0,0.1189,4083.333333,1996
E77C3593917553269F7573C,1996-06-17 00:00:00,Postal Service,650.0,0.166,5000.0,1996
75E13537457360601BBACB3,2000-12-12 00:00:00,Food Service Management,0.0,0.3177,1500.0,2000
E78A35388219777664C0AD0,1999-11-22 00:00:00,Administrative Assistant,0.0,0.3177,4000.0,1999
A94834185846967052E75F6,1997-12-01 00:00:00,Waiter/Waitress,0.0,0.1975,0.0,1997
242E3522898833923BB62E9,1991-04-12 00:00:00,Sales - Commission,8603.0,0.3199,3000.0,1991
7FD435905827070705F0EA9,1999-12-07 00:00:00,Engineer - Electrical,0.0,0.1349,12083.333333,1999
88F1359947368559664388B,1993-10-22 00:00:00,Nurse (RN),0.0,0.285,7958.333333,1993
9C3E35989758990571FFB8C,1987-02-15 00:00:00,Laborer,0.0,0.1535,4514.083333,1987
29753603239385987A2F2BF,1995-11-09 00:00:00,Executive,0.0,0.2694,5000.0,1995
570C3544774682038EBDA4E,1997-09-10 00:00:00,Accountant/CPA,0.0,0.2148,6000.0,1997
558E35993687173549D7B5D,2002-05-09 00:00:00,Doctor,0.0,0.14,5833.333333,2002
B217359784000893157426B,1993-11-21 00:00:00,Flight Attendant,0.0,0.285,5666.666667,1993
576C3428803541630397002,1991-11-21 00:00:00,Clerical,0.0,0.0785,2666.666667,1991
DB573433860780002BD5873,1995-04-24 00:00:00,Nurse (RN),0.0,0.071,5833.333333,1995
E48735977482835684272E8,1996-09-17 00:00:00,Clerical,0.0,0.2304,2958.333333,1996
A5A03600372084512F09E35,2001-03-06 00:00:00,Nurse (RN),265084.0,0.1039,6625.0,2001
75B23522738166671A2C725,1981-02-02 00:00:00,Social Worker,402.0,0.3125,5833.333333,1981
F63834204655954281BAB08,1990-03-12 00:00:00,Accountant/CPA,0.0,0.142,8916.666667,1990
4757339089935269150C6D2,1991-03-25 00:00:00,Analyst,12147.0,0.18,5166.666667,1991
62493412974463527FAA9C6,1998-12-03 00:00:00,Construction,0.0,0.1852,3874.416667,1998
917C35897384853089CC7F2,1985-12-23 00:00:00,Teacher,0.0,0.198,3833.333333,1985
D9163582944416921188A96,1983-12-01 00:00:00,Computer Programmer,0.0,0.1939,8833.333333,1983
293F3476454191299078994,2006-05-07 00:00:00,Realtor,0.0,0.35,2416.666667,2006
397E33914350012363E5D08,1993-10-29 00:00:00,Administrative Assistant,38.0,0.2599,2966.25,1993
6D893477526076754492971,2006-04-26 00:00:00,Student - College Senior,0.0,0.35,683.333333,2006
C82A3532768226184D1C15B,2004-10-01 00:00:00,Food Service,0.0,0.2561,833.333333,2004
F26E357829786015664944F,1988-02-01 00:00:00,Analyst,65959.0,0.2672,7108.333333,1988
16063590999257253205391,1987-01-24 00:00:00,Sales - Retail,0.0,0.1249,4583.333333,1987
C67F34876957373748401E9,1997-10-07 00:00:00,Administrative Assistant,0.0,0.28,2719.583333,1997
4BBE3595128479276C5BD81,2001-03-06 00:00:00,Principal,0.0,0.1249,7166.666667,2001
A27E3539792552047AD7116,2000-03-05 00:00:00,Teacher,0.0,0.3177,4583.333333,2000
997C3564191487431C42675,1993-03-01 00:00:00,Sales - Retail,0.0,0.3177,1333.333333,1993
65223573450690015B968E0,1989-01-25 00:00:00,Clerical,0.0,0.1203,6166.666667,1989
F9DB353692318869465A13E,1995-01-06 00:00:00,Executive,0.0,0.1449,11250.0,1995
FFDF3598927708584D9A768,1993-07-01 00:00:00,Medical Technician,0.0,0.1355,3333.333333,1993
1EDD3544912802570F2013B,1995-07-24 00:00:00,Food Service Management,7510.0,0.2499,3750.0,1995
430935027993862699E7620,1987-04-01 00:00:00,Accountant/CPA,0.0,0.1199,11666.666667,1987
293F35876486031615787B5,1979-10-30 00:00:00,Tradesman - Plumber,0.0,0.2672,3986.666667,1979
3F433523217077132521130,1992-07-31 00:00:00,Analyst,0.0,0.2699,4916.666667,1992
EAA935889614163977F07D6,1996-06-01 00:00:00,Construction,0.0,0.1299,3916.666667,1996
61493553115527887897EE0,1993-09-17 00:00:00,Truck Driver,0.0,0.2324,5416.666667,1993
9A7F34211266024364EC023,1989-04-26 00:00:00,Analyst,0.0,0.35,3122.083333,1989
A70135342503336068B3133,1994-10-14 00:00:00,Executive,74579.0,0.1644,15000.0,1994
6AB93599281345523EADE8E,2001-04-16 00:00:00,Executive,0.0,0.2554,9606.25,2001
DC6F360478630896775074D,1997-08-05 00:00:00,Clerical,0.0,0.0874,3333.333333,1997
AF9135552313736607157DD,1998-10-26 00:00:00,Nurse (RN),147.0,0.3258,7083.333333,1998
BA1F3506685078101FF2514,1999-07-23 00:00:00,Sales - Retail,1989.0,0.3199,5000.0,1999
09F635476606736652D26FB,1986-07-31 00:00:00,Executive,0.0,0.3177,3333.333333,1986
FE1935962327050664BA1ED,1989-11-01 00:00:00,Construction,0.0,0.1435,4916.666667,1989
AAD13519511749883BD10AD,1999-03-24 00:00:00,Tradesman - Electrician,0.0,0.114,7375.0,1999
477B3601399589926995251,1986-07-01 00:00:00,Food Service Management,94.0,0.201,2750.0,1986
27BF35975113472932A24BF,1978-08-01 00:00:00,Engineer - Chemical,0.0,0.14,12827.833333,1978
1244360228797981686C5B2,1986-10-01 00:00:00,Accountant/CPA,0.0,0.1765,4166.666667,1986
2A61352989033072620265B,1998-07-29 00:00:00,Clerical,0.0,0.3199,3994.583333,1998
3915346554267850154314F,1998-09-15 00:00:00,Nurse (RN),0.0,0.1499,6933.333333,1998
0AEC35367832783240C339B,1988-02-01 00:00:00,Sales - Retail,902.0,0.0899,3416.666667,1988
3FCF3595158980412B740B7,2003-04-19 00:00:00,Skilled Labor,0.0,0.1465,4333.333333,2003
689434312748528390DE8A7,1997-11-30 00:00:00,Analyst,0.0,0.065,11299.583333,1997
39CB3598791654058C6DC7C,1997-10-01 00:00:00,Nurse (LPN),479.0,0.1685,3333.333333,1997
EEA533947915912126CF43C,2004-07-21 00:00:00,Accountant/CPA,0.0,0.1,11284.0,2004
C7CC3381772861178995B5C,1998-06-13 00:00:00,Executive,0.0,0.102,4333.333333,1998
594E3591001614921396BC1,1996-02-25 00:00:00,Laborer,0.0,0.2925,2000.0,1996
F6CB36028888457163D92A9,2006-02-26 00:00:00,Food Service,0.0,0.1535,2500.0,2006
2F2E34077550894177AB6A4,2005-01-10 00:00:00,Sales - Retail,0.0,0.0799,1763.083333,2005
530C3487734575422CAF3F4,1989-01-01 00:00:00,Scientist,0.0,0.199,4166.666667,1989
95193564268139773512015,2006-02-18 00:00:00,Tradesman - Plumber,0.0,0.1203,4550.0,2006
FF423588770760166449366,1990-12-01 00:00:00,Sales - Commission,0.0,0.1639,4791.666667,1990
75DA3549076797009FCB680,2003-11-26 00:00:00,Police Officer/Correction Officer,0.0,0.2498,5583.333333,2003
9C6C3550969154320E4AC7C,1995-08-31 00:00:00,Engineer - Electrical,0.0,0.2085,5416.666667,1995
872334158314245577783E3,2001-06-26 00:00:00,Retail Management,0.0,0.1,3500.0,2001
2106350774540723217CFA8,1995-03-18 00:00:00,Skilled Labor,3633.0,0.2699,3083.333333,1995
82593530034172597D9543A,2008-03-17 00:00:00,Medical Technician,0.0,0.3149,2500.0,2008
6EE135181233233666F64A8,1991-02-12 00:00:00,Food Service Management,0.0,0.1899,4000.0,1991
6CC134159879510238C45EB,1986-07-01 00:00:00,Food Service Management,0.0,0.16,7966.833333,1986
BF823427216739714D91FDC,1994-07-11 00:00:00,Sales - Retail,230.0,0.25,5500.0,1994
64E7357790745139055807E,1996-02-02 00:00:00,Computer Programmer,0.0,0.1414,16250.0,1996
DE223555412788943204111,1994-03-18 00:00:00,Analyst,79.0,0.1364,8916.666667,1994
26D03483490432662038C10,2000-06-08 00:00:00,Military Enlisted,0.0,0.31,4418.0,2000
38BB35935878656283FD08F,1978-08-11 00:00:00,Teacher,0.0,0.2925,6250.0,1978
55AD36004455034472A1526,1995-04-19 00:00:00,Police Officer/Correction Officer,0.0,0.1274,6416.666667,1995
6D2235633929817297C2C18,1995-10-01 00:00:00,Computer Programmer,3572.0,0.1774,4666.666667,1995
BDD43418544631020D95CA7,1984-01-01 00:00:00,Clerical,0.0,0.1685,4250.0,1984
9E0833993007266463E29DF,1996-04-10 00:00:00,Construction,0.0,0.137,2463.083333,1996
1D6A3545397614090112B9F,1992-03-02 00:00:00,Nurse (RN),0.0,0.1469,6600.0,1992
3DA23591141460989BAC824,1998-10-18 00:00:00,Food Service Management,150.0,0.2699,6250.0,1998
6F09347493089924901B851,2003-07-14 00:00:00,Computer Programmer,0.0,0.274,7083.333333,2003
3A1634815807768654D7C58,1994-04-08 00:00:00,Administrative Assistant,0.0,0.1385,2750.0,1994
31C23529961024978008C1E,1998-07-14 00:00:00,Clerical,0.0,0.2599,2916.666667,1998
82C03461119508513612EE3,1997-02-16 00:00:00,Civil Service,0.0,0.264,3791.666667,1997
A97536050661850250446DC,1983-03-01 00:00:00,Accountant/CPA,0.0,0.1715,5083.333333,1983
6D4E350010620940619C101,1990-09-01 00:00:00,Teacher,0.0,0.275,6000.0,1990
A24934981599063866F23AC,2000-08-21 00:00:00,Scientist,2131.0,0.275,7833.333333,2000
A02D358850094499253E272,1986-04-01 00:00:00,Food Service Management,0.0,0.166,5416.666667,1986
3BC23597325470043A5B819,2003-01-20 00:00:00,Nurse's Aide,0.0,0.285,7083.333333,2003
6E63352699456160385FEBE,1982-11-08 00:00:00,Executive,0.0,0.1129,15666.666667,1982
15873581898799102426BD3,1989-08-01 00:00:00,Biologist,1207.0,0.2579,5000.0,1989
A57835673375978499B2055,1976-09-01 00:00:00,Executive,0.0,0.3134,7500.0,1976
50973593769899655DF4823,1991-06-01 00:00:00,Administrative Assistant,0.0,0.1274,4750.0,1991
FCF83511970129193B07B23,1982-12-01 00:00:00,Teacher,0.0,0.2599,9166.666667,1982
6F1B3598603508841933C2F,2001-09-12 00:00:00,Teacher,0.0,0.1355,3000.0,2001
08163412305860306337565,1997-07-01 00:00:00,Police Officer/Correction Officer,0.0,0.17,4663.333333,1997
665135587974681579D3ADB,1994-03-01 00:00:00,Military Officer,0.0,0.2218,3166.666667,1994
07F93432999766031CDEEA5,1987-11-29 00:00:00,Analyst,0.0,0.1192,7825.0,1987
9DCD35975140871363CE787,1996-11-15 00:00:00,Administrative Assistant,0.0,0.3059,2916.666667,1996
4E383597588158731402D68,1990-02-02 00:00:00,Civil Service,0.0,0.2474,3583.333333,1990
3A8B3387173374595E0E77B,1998-09-01 00:00:00,Student - College Graduate Student,0.0,0.1745,3333.333333,1998
E8BA3584827425970F77E4E,1999-08-22 00:00:00,Engineer - Mechanical,0.0,0.0799,7666.666667,1999
A9773603179786840BF48D9,1998-02-11 00:00:00,Food Service Management,0.0,0.21,4333.333333,1998
AF033458439730575AF4546,1993-02-24 00:00:00,Military Enlisted,0.0,0.251,4600.0,1993
4D61341938557898037E5D3,2002-07-08 00:00:00,Computer Programmer,0.0,0.2362,4166.666667,2002
6ABF3588962630746F85D93,1996-10-01 00:00:00,Police Officer/Correction Officer,0.0,0.155,10833.333333,1996
0249352300667378062CA5A,1991-05-09 00:00:00,Analyst,0.0,0.0799,5000.0,1991
D75B36016881749988AC470,1994-06-20 00:00:00,Sales - Retail,0.0,0.0769,4166.666667,1994
356F3400828911745D3F831,1994-06-27 00:00:00,Clerical,0.0,0.1301,2305.333333,1994
558B3391860354845BA0E48,1998-03-26 00:00:00,Executive,135.0,0.1531,3333.333333,1998
EF7D3576344692572F20A91,2000-07-25 00:00:00,Accountant/CPA,0.0,0.2124,5916.666667,2000
842C3588186864130253F57,1994-09-16 00:00:00,Sales - Commission,0.0,0.1299,10833.333333,1994
EE403522686752056A092B8,2003-10-03 00:00:00,Accountant/CPA,0.0,0.139,3958.333333,2003
C17A3592874009241DB4AED,1990-04-01 00:00:00,Teacher,0.0,0.195,5666.666667,1990
02043417920341894CB7475,1989-08-16 00:00:00,Retail Management,127.0,0.1575,3683.333333,1989
482835898149447646283FC,1997-03-11 00:00:00,Skilled Labor,0.0,0.195,7500.0,1997
F0DA3596666270987E698FC,1993-12-18 00:00:00,Nurse's Aide,0.0,0.2235,1750.0,1993
400936027697352308B5CA5,1992-10-14 00:00:00,Psychologist,0.0,0.197,8500.0,1992
841D348937834819097CD7E,1991-12-01 00:00:00,Teacher,0.0,0.28,5020.833333,1991
15A43508492072357F1443E,1998-07-17 00:00:00,Waiter/Waitress,0.0,0.2199,2333.333333,1998
333F3460863828139A199BD,1999-07-25 00:00:00,Retail Management,0.0,0.1035,5916.666667,1999
AE0A3586848346465A90633,1985-10-21 00:00:00,Accountant/CPA,0.0,0.1249,7083.333333,1985
646335708763464466D2075,1999-02-08 00:00:00,Laborer,0.0,0.2019,2500.0,1999
F93735079295493349B2220,1988-10-07 00:00:00,Clergy,17546.0,0.3125,3333.333333,1988
4ADD3564690347300E85C03,1977-07-26 00:00:00,Waiter/Waitress,1714.0,0.1774,6250.0,1977
A0883592116256909704E01,1973-09-14 00:00:00,Administrative Assistant,0.0,0.18,4416.666667,1973
778E3588817879588A33D01,1994-09-24 00:00:00,Military Enlisted,0.0,0.2085,4003.0,1994
A79A34099926757703A7032,1992-11-30 00:00:00,Administrative Assistant,0.0,0.14,3333.333333,1992
7D5135154337578579D3E20,1994-07-02 00:00:00,Civil Service,0.0,0.3199,3750.0,1994
991F35467116359727F72F1,2000-01-19 00:00:00,Sales - Commission,0.0,0.2287,10000.0,2000
72953403090895549894A87,1982-06-01 00:00:00,Administrative Assistant,0.0,0.24,5166.666667,1982
2C853419922357852A9AF15,2005-12-09 00:00:00,Tradesman - Mechanic,0.0,0.31,2916.666667,2005
063735810094642776446E7,2008-10-16 00:00:00,Computer Programmer,0.0,0.1939,9875.0,2008
BB853580190347840287AD5,1999-12-31 00:00:00,Clerical,0.0,0.3096,5833.333333,1999
F5BC340910106924787B11F,1995-05-22 00:00:00,Skilled Labor,0.0,0.1062,3607.75,1995
175A3571313137718055358,1993-11-16 00:00:00,Nurse (RN),0.0,0.1599,6250.0,1993
685D3596994356813EFF0A2,1990-05-04 00:00:00,Computer Programmer,0.0,0.1274,10000.0,1990
477A359635667423725256E,1995-02-19 00:00:00,Principal,0.0,0.1905,7500.0,1995
F03F3603432149095341219,2001-06-08 00:00:00,Clerical,0.0,0.1585,3083.333333,2001
293535826045237464F248F,1984-11-28 00:00:00,Sales - Commission,0.0,0.0974,4166.666667,1984
CC9D35559865805031E9071,1992-01-19 00:00:00,Computer Programmer,0.0,0.2909,9000.0,1992
302E3395620190753983C94,2001-08-03 00:00:00,Sales - Commission,0.0,0.22,1500.0,2001
CE0E3386123343356E459EA,1999-10-08 00:00:00,Car Dealer,0.0,0.07,3333.333333,1999
BF5035633995973178C65A7,1997-04-01 00:00:00,Executive,0.0,0.1563,15000.0,1997
9A1135700737376438CD8D7,1989-01-01 00:00:00,Clergy,0.0,0.2639,3333.333333,1989
ECC33592481362352C63D0D,2000-09-24 00:00:00,Postal Service,19584.0,0.2849,5000.0,2000
527E34869129069910EF2FE,2001-01-24 00:00:00,Teacher,0.0,0.092,1500.0,2001
4B4835210460225237C2CF4,2005-02-16 00:00:00,Sales - Retail,0.0,0.1599,833.333333,2005
A7BB358963789734916BF8E,1981-03-17 00:00:00,Administrative Assistant,0.0,0.105,1600.0,1981
EA7C3595440007201E2F0B2,1991-01-01 00:00:00,Sales - Retail,0.0,0.215,3333.333333,1991
A25A33838433401809715C0,1984-08-07 00:00:00,Accountant/CPA,0.0,0.16,7500.0,1984
69003415819072733BE473A,1997-07-10 00:00:00,Clerical,0.0,0.1045,2691.666667,1997
32C63487305135038425CB9,1975-04-14 00:00:00,Doctor,0.0,0.093,15290.0,1975
97BA3598522420334D2E26D,1998-11-09 00:00:00,Executive,25.0,0.1905,9750.0,1998
B32F349617985624235235A,1996-02-12 00:00:00,Executive,0.0,0.1515,6666.666667,1996
422535849531166977422D6,1995-02-20 00:00:00,Administrative Assistant,0.0,0.2672,833.333333,1995
D4C43427093831280DBF53D,1997-04-29 00:00:00,Laborer,0.0,0.19,2033.333333,1997
A4323598059819001164FE8,2002-08-14 00:00:00,Skilled Labor,0.0,0.1139,3000.0,2002
F02935831555313636CC3A5,1987-12-01 00:00:00,Police Officer/Correction Officer,0.0,0.1699,2991.666667,1987
257E3529747716057E7271D,1997-12-29 00:00:00,Civil Service,0.0,0.1154,5583.333333,1997
22583602223567844911778,1982-07-01 00:00:00,Attorney,0.0,0.1535,10416.666667,1982
7FB83594880047301C14023,1999-09-13 00:00:00,Accountant/CPA,0.0,0.1399,4440.0,1999
B5CC3391708746741B79682,1995-11-12 00:00:00,Analyst,1495.0,0.1495,5067.166667,1995
3CB133819289820294C0247,1987-11-01 00:00:00,Truck Driver,0.0,0.191,6666.666667,1987
09853593475839952720CAA,1984-05-01 00:00:00,Executive,0.0,0.1299,8833.333333,1984
6307338442698441003F55D,1994-09-01 00:00:00,Nurse (RN),0.0,0.126,5083.333333,1994
